state	county	town	dot_district	huc12_name	ej_criteria	unique_id	featureid
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	0	201473434
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	1	201473434
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	2	201473435
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	3	201473435
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	4	201473448
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	5	201473554
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	6	201473449
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	7	201473555
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	8	201473682
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	9	201473683
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	10	201473794
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	10	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	11	201473794
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	11	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	12	201473794
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	12	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	13	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	14	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	15	201473794
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	16	201473795
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	17	201473806
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	17	201473806
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	17	201473806
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	17	201473806
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	18	201473826
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	18	201473826
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	18	201473826
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	18	201473826
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	19	201473815
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	20	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	21	201473815
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	22	201473846
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	23	201473846
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	24	201473847
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	25	201473847
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	26	201473895
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	27	201473895
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	28	201473895
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	29	201473896
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	30	201473896
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	31	201473896
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	32	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	33	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	34	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	35	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	36	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	37	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	38	201474093
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	39	201474007
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	40	201474132
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	41	201474114
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	42	201474113
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	43	201474132
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	44	201474132
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	45	201474376
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	45	201474376
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	46	201474169
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	47	201474168
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	48	201474169
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	49	201474169
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	50	201474179
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	51	201474184
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	52	201474332
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	52	201474332
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	53	201474333
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	54	201474333
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	54	201474333
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	55	201474375
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	55	201474375
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	56	201474387
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	57	201474532
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	58	201474400
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	58	201474400
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	59	201474401
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	60	201474430
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	61	201474430
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	62	201474424
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	63	201474424
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	64	201474407
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	65	201474437
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	66	201474587
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	67	201474438
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	68	201474438
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	69	201474438
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	69	201474438
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	70	201474438
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	71	201474438
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	72	201474460
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	72	201474460
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	73	201474466
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	73	201474466
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	74	201474531
Vermont	Windham	Sunderland	VT-1	Headwaters Deerfield River	None	75	201474531
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	75	201474531
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	75	201474531
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	75	201474531
Vermont	Windham	Sunderland	VT-1	Headwaters Deerfield River	None	76	201474531
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	76	201474531
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	76	201474531
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	76	201474531
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	77	201474583
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	78	201474584
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	79	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	80	201474588
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	81	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	81	201474588
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	81	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	82	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	83	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	84	201474588
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	85	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	85	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	86	201474588
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	87	201474641
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	88	201474641
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	89	201474641
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	90	201474642
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	91	201474642
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	92	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	93	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	94	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	95	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	96	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	97	201474653
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	98	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	98	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	99	201474653
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	100	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	100	201474653
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	101	201474653
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	102	201474653
Vermont	Windham	Wardsboro	VT-1	North Branch Deerfield River	None	103	201474654
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	103	201474654
Vermont	Windham	Wardsboro	VT-2	North Branch Deerfield River	None	103	201474654
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	103	201474654
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	104	201475020
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	105	201474695
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	106	201474695
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	107	201474729
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	108	201474696
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	109	201474706
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	110	201474705
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	111	201474705
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	112	201474705
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	113	201474705
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	114	201474721
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	115	201474721
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	116	201474720
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	117	201474720
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	118	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	119	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	120	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	121	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	122	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	123	201474795
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	124	201474778
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	125	201474778
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	126	201474779
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	127	201474796
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	128	201474796
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	129	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	130	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	131	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	132	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	133	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	134	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	135	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	136	201474807
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	137	201474819
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	138	201474819
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	139	201474819
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	140	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	141	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	142	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	143	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	144	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	145	201474820
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	146	201474849
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	147	201474849
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	148	201474849
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	149	201474850
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	150	201474850
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	151	201474860
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	152	201474860
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	153	201474861
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	154	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	155	201474868
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	156	201474868
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	157	201474868
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	158	201474868
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	159	201474918
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	160	201474918
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	161	201474918
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	162	201474918
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	163	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	164	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	165	201474869
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	166	201474870
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	166	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	167	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	168	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	169	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	170	201474870
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	171	201474901
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	172	201474902
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	173	201474902
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	174	201475007
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	175	201474969
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	176	201474954
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	177	201474954
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	178	201474954
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	179	201474908
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	180	201474922
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	181	201474926
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	182	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	183	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	184	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	185	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	186	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	187	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	188	201474966
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	189	201474933
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	190	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	191	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	192	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	193	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	194	201474943
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	195	201474943
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	196	201474943
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	197	201474988
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	198	201474989
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	199	201475023
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	200	201475045
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	202	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	203	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	204	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	205	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	206	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	207	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	208	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	209	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	210	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	211	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	212	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	213	201475020
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	214	201475035
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	214	201475035
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	214	201475035
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	214	201475035
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	215	201475047
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	216	201475048
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	217	201475048
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	218	201475048
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	219	201475058
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	220	201475329
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	221	201475063
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	222	201475064
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	223	201475064
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	224	201475064
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	225	201475064
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	226	201475064
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	227	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	228	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	229	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	230	201475418
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	231	201475418
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	231	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	231	201475418
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	231	201475418
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	232	201475117
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	233	201475117
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	234	201475118
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	235	201475118
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	236	201475118
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	237	201475118
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	238	201475230
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	239	201475230
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	240	201475230
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	241	201475230
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	242	201475230
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	243	201475318
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	244	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	245	201475273
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	246	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	246	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	247	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	248	201475273
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	249	201475272
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	250	201475272
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	250	201475272
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	251	201475298
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	251	201475298
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	252	201475434
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	253	201475299
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	253	201475299
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	254	201475316
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	255	201475316
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	256	201475316
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	257	201475339
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	258	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	259	201475317
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	259	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	260	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	261	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	262	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	263	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	264	201475317
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	265	201475330
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	266	201475323
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	267	201475324
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	268	201475366
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	269	201475367
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	269	201475367
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	270	201475367
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	271	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	272	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	273	201475422
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	274	201475331
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	275	201475331
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	275	201475331
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	276	201475331
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	277	201475331
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	278	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	279	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	280	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	281	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	282	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	283	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	284	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	285	201475340
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	286	201475364
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	287	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	287	201475373
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	287	201475373
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	287	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	288	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	289	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	290	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	291	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	292	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	293	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	294	201475364
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	295	201475364
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	296	201475364
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	297	201475366
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	298	201475366
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	299	201475462
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	300	201475462
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	301	201475375
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	302	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	303	201475441
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	304	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	305	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	306	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	307	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	308	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	309	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	310	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	311	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	312	201475441
